PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
4498_08,Earth,0,G/734/S,TRAPPIST-1e,7,0,0,0,0,0,0,Kendy Munozanson,0
4500_01,Earth,0,F/847/S,TRAPPIST-1e,24,0,83,0,129,504,0,Gaylah Mcdanield,0
4501_01,,1,G/735/S,TRAPPIST-1e,22,0,0,0,0,0,0,Eilace Castannison,1
4502_01,Mars,1,E/281/P,TRAPPIST-1e,26,0,0,0,0,0,0,Triple Jamai,0
4505_01,Europa,0,C/165/S,55 Cancri e,53,0,0,864,49,39,2376,Erraid Wirdley,1
4505_02,Europa,0,C/165/S,TRAPPIST-1e,40,0,2,76,0,201,,Dabik Wirdley,0
4506_01,Mars,0,E/294/S,TRAPPIST-1e,19,0,160,0,889,0,0,Bees Kashe,0
4508_01,Mars,0,F/926/P,55 Cancri e,54,0,433,0,867,19,1,Bants Pepie,0
4508_02,Mars,0,E/283/P,TRAPPIST-1e,21,0,572,584,128,14,0,Eet Pepie,0
4508_03,Mars,0,F/926/P,TRAPPIST-1e,25,0,1340,0,8,0,0,Cornys Pepie,0
4509_01,Mars,0,E/295/S,TRAPPIST-1e,48,0,137,0,877,0,0,Cats Sopie,1
4509_02,Mars,0,D/144/S,PSO J318.5-22,41,0,,0,1127,8,0,Sunk Sopie,1
4509_03,Mars,0,D/144/S,TRAPPIST-1e,13,0,27,0,3246,0,0,Ecco Sopie,1
4510_01,Europa,0,B/177/S,TRAPPIST-1e,57,0,0,0,0,0,0,Gluinom Siviothy,1
4511_01,Europa,1,B/178/S,TRAPPIST-1e,25,0,0,0,0,0,0,Gemmark Crueld,1
4511_02,Europa,1,B/178/S,55 Cancri e,48,0,0,0,0,0,0,Atrino Crueld,1
4512_01,Mars,0,E/296/S,TRAPPIST-1e,34,0,849,51,375,0,24,Yos Stike,0
4514_01,Earth,1,G/736/S,TRAPPIST-1e,16,0,0,0,0,0,0,Jacque Cleman,1
4515_01,Earth,0,G/739/P,TRAPPIST-1e,0,0,0,0,0,0,0,Lynnie Fryersonis,0
4515_02,Earth,0,G/739/P,55 Cancri e,15,0,6,1740,2184,0,0,Samie Fryersonis,1
4516_01,Earth,0,F/848/S,55 Cancri e,37,0,426,0,2,194,308,Marky Cleminglas,0
4517_01,Earth,0,F/849/S,TRAPPIST-1e,37,0,452,0,234,19,1290,Bara Mcleandez,0
4518_01,Earth,0,G/740/P,TRAPPIST-1e,49,0,820,1,690,292,13,Dennya Juartis,0
4521_01,Earth,0,F/929/P,TRAPPIST-1e,18,0,1,1,0,0,746,Jessa Oneidson,0
4522_01,Earth,0,F/850/S,TRAPPIST-1e,25,0,101,32,0,137,633,Belix Stephend,1
4524_01,Earth,0,F/930/P,PSO J318.5-22,,,0,116,2048,2,0,Briane Fulloydez,1
4529_01,Earth,0,G/738/S,55 Cancri e,43,0,26,132,3,117,555,Terald Oneiles,0
4530_01,Earth,0,F/933/P,TRAPPIST-1e,20,0,9,0,157,525,0,Fanna Leonaldez,0
4531_01,Europa,1,C/142/P,TRAPPIST-1e,54,0,0,0,0,0,0,Thabius Stelative,1
4532_01,Earth,1,G/739/S,TRAPPIST-1e,30,0,0,0,0,0,0,Lynez Serraynardy,1
4533_01,Europa,1,B/149/P,TRAPPIST-1e,37,0,0,0,0,0,0,Sino Anindery,1
4534_01,Earth,0,F/851/S,55 Cancri e,30,0,60,41,553,1,0,Carry Floydendley,1
4535_01,Earth,0,F/934/P,TRAPPIST-1e,20,0,631,93,0,0,0,Randa Cardners,0
4535_02,Earth,0,G/742/P,TRAPPIST-1e,20,0,25,0,796,44,44,Jerrye Cardners,0
4537_01,Earth,0,F/852/S,TRAPPIST-1e,24,0,0,591,0,0,1560,Josey Mccard,0
4538_01,Earth,0,F/935/P,TRAPPIST-1e,44,0,0,121,0,748,0,Karia Hammons,0
4539_01,Earth,0,G/740/S,55 Cancri e,0,0,0,0,0,0,0,Sanda Carterson,1
4539_02,Earth,1,G/740/S,TRAPPIST-1e,15,0,0,0,0,0,0,Arla Carterson,1
4542_01,Europa,1,B/150/P,TRAPPIST-1e,19,0,0,0,0,0,0,Coxak Sterve,1
4542_02,Europa,1,B/150/P,55 Cancri e,20,0,0,0,0,0,0,Arrai Stracary,1
4543_01,Mars,0,F/936/P,PSO J318.5-22,20,1,14,0,59,1777,0,Quakes Winie,0
4544_01,Earth,1,G/743/P,TRAPPIST-1e,34,0,0,0,0,0,0,Regana Pottney,1
4546_01,Earth,,G/744/P,PSO J318.5-22,17,0,0,0,0,0,0,Kenda Bailes,1
4547_01,Earth,0,E/297/S,TRAPPIST-1e,20,0,0,25,0,0,803,Warry Navages,1
4549_01,Earth,0,E/298/S,TRAPPIST-1e,42,0,0,1,0,17,1601,Leria Woody,0
4550_01,Earth,0,F/853/S,TRAPPIST-1e,28,0,0,180,516,,,Ebonyd Sotond,1
4552_01,Mars,0,F/937/P,TRAPPIST-1e,43,0,375,103,1990,36,0,Cinst Bake,1
4553_01,Europa,0,C/143/P,PSO J318.5-22,55,1,0,102,0,278,5353,Auvam Watuald,0
4555_01,Earth,0,G/743/S,TRAPPIST-1e,21,0,29,27,47,694,11,Claine Wiggs,0
4557_01,Earth,0,E/286/P,TRAPPIST-1e,17,0,0,656,295,0,35,Dwin Mirez,0
4558_01,Europa,0,C/167/S,55 Cancri e,54,0,0,559,0,15238,2799,Wezna Baleful,0
4559_01,Earth,0,F/854/S,TRAPPIST-1e,25,0,,205,,0,549,Elene Rasmussony,1
4560_01,Earth,0,G/744/S,TRAPPIST-1e,,0,0,57,851,0,0,Daven Monsoney,1
4561_01,Europa,0,C/168/S,55 Cancri e,45,0,0,496,0,1940,4195,Alrair Unhearfus,0
4562_01,Europa,1,B/180/S,TRAPPIST-1e,31,0,0,0,0,0,0,Shaton Reedall,1
4563_01,Europa,1,C/169/S,55 Cancri e,19,0,0,0,0,0,0,Altanin Switud,1
4564_01,Earth,0,G/745/P,TRAPPIST-1e,30,0,,43,0,0,6,Tera Merkins,0
4565_01,Earth,0,G/746/P,TRAPPIST-1e,24,0,191,497,0,0,16,Paulie Patteraley,0
4567_01,Earth,0,F/939/P,TRAPPIST-1e,,0,0,20,38,359,516,Marine Flemaney,0
4568_01,Mars,0,F/940/P,TRAPPIST-1e,42,0,4102,0,36,0,1825,Ples Pamca,0
4569_01,Europa,1,B/151/P,55 Cancri e,29,0,0,0,0,0,0,Wasatan Honchoe,1
4569_02,Europa,,B/151/P,55 Cancri e,37,0,0,2235,7,4098,89,Aldah Honchoe,0
4570_01,Europa,1,C/170/S,TRAPPIST-1e,64,0,0,0,,0,0,,1
4571_01,Earth,1,G/745/S,TRAPPIST-1e,24,0,0,0,0,0,0,Ricia Crosbornes,1
4572_01,Earth,0,G/746/S,55 Cancri e,23,0,42,0,0,765,2,Fery Gouldensen,0
4573_01,Earth,0,F/856/S,TRAPPIST-1e,22,0,686,45,16,7,4,Yolana Stannondez,1
4574_01,Mars,0,F/857/S,TRAPPIST-1e,23,0,176,493,169,0,1023,Cank Sad,0
4575_01,Earth,,F/941/P,TRAPPIST-1e,21,0,3,65,253,475,0,Kris Solon,0
4576_01,Earth,0,F/942/P,TRAPPIST-1e,37,0,661,876,0,3,13,Fayene Cartz,0
4577_01,Mars,,F/858/S,TRAPPIST-1e,17,0,250,0,2179,0,0,Oss Kha,1
4580_01,Mars,1,F/860/S,TRAPPIST-1e,35,0,0,0,0,0,0,Mocake Buko,1
4581_01,Europa,0,B/181/S,TRAPPIST-1e,33,0,0,4592,0,209,954,Skatzn Entedraved,1
4581_02,Europa,0,B/181/S,55 Cancri e,37,0,0,2337,0,204,76,Neutrin Entedraved,1
4585_01,Europa,0,B/182/S,55 Cancri e,32,0,0,154,0,5492,1924,Skatz Wasterivel,0
4586_01,Mars,0,F/943/P,55 Cancri e,31,0,22,0,,1,524,Goats Emead,0
4587_01,Europa,0,A/42/P,TRAPPIST-1e,,0,0,4020,0,1635,4899,Asellux Assibler,0
4591_01,Europa,1,E/287/P,55 Cancri e,34,0,0,0,0,0,0,Hadyon Coictrazy,1
4592_01,Mars,0,F/862/S,TRAPPIST-1e,9,0,0,0,0,0,0,Crunch Carté,1
4592_02,Mars,1,F/862/S,TRAPPIST-1e,25,0,0,0,0,0,0,Eal Carté,1
4592_03,Mars,1,F/862/S,,29,0,0,0,0,0,0,Phios Carté,1
4592_04,Mars,1,F/862/S,TRAPPIST-1e,1,0,0,0,0,0,0,Pil Carté,1
4593_01,Earth,0,G/750/S,TRAPPIST-1e,30,0,1,797,0,10,0,Toddie Pugherman,1
4594_01,Europa,0,C/144/P,TRAPPIST-1e,64,0,77,2424,0,3001,127,Tabius Folhal,0
4594_02,Europa,0,C/144/P,TRAPPIST-1e,31,0,0,6670,217,625,20336,Tabiton Folhal,0
4594_03,Europa,0,C/144/P,TRAPPIST-1e,27,0,267,2802,0,54,77,Minoton Folhal,1
4594_04,Europa,0,C/144/P,TRAPPIST-1e,,0,0,4516,0,6167,5308,Furus Coudered,0
4595_01,Europa,1,C/145/P,TRAPPIST-1e,25,0,0,0,0,0,0,Alarion Swingse,1
4596_01,,1,G/751/S,TRAPPIST-1e,28,0,0,0,0,0,0,Ale Booneid,1
4597_01,Earth,1,G/748/P,TRAPPIST-1e,32,0,0,0,0,0,0,Kayd Weavesend,1
4602_01,Earth,0,F/945/P,55 Cancri e,36,0,0,0,0,725,2,Jerek Whitakers,0
4603_01,Europa,,C/171/S,55 Cancri e,26,0,0,3593,47,19,229,Hamakan Namsheary,1
4603_02,Europa,0,C/171/S,TRAPPIST-1e,36,0,1,5234,343,277,12682,Kabih Namsheary,0
4604_01,Earth,0,G/753/S,TRAPPIST-1e,37,0,374,1327,10,81,0,Tancis Wonglasquez,0
4605_01,Earth,0,G/750/P,TRAPPIST-1e,45,0,0,0,0,774,0,Agnesa Loway,0
4606_01,Europa,0,C/172/S,TRAPPIST-1e,22,0,165,36,0,3044,556,Props Pumpeshaft,0
4606_02,Europa,,C/172/S,55 Cancri e,24,0,25,3291,0,6075,179,Gatrino Pumpeshaft,0
4607_01,Earth,0,G/751/P,PSO J318.5-22,23,0,0,138,4,412,220,Ronard Hoppers,0
4608_01,Earth,0,F/864/S,55 Cancri e,31,0,2,20,1,1026,2,Colle Maystuarey,1
4609_01,Europa,0,C/173/S,TRAPPIST-1e,37,0,1,477,0,0,7087,Algork Amblereld,0
4610_01,Earth,0,G/752/P,TRAPPIST-1e,28,0,5,0,0,1014,0,Enryn Alfordonard,0
4611_01,Earth,1,G/754/S,TRAPPIST-1e,23,0,0,0,0,0,0,Ronard Hickson,1
4612_01,Earth,0,G/755/S,55 Cancri e,14,0,0,166,603,1,0,Essara Wilsoney,1
4613_01,Europa,1,B/152/P,TRAPPIST-1e,40,0,0,0,0,0,0,Tabdhib Inghtal,1
4615_01,Mars,0,F/865/S,TRAPPIST-1e,42,0,36,0,2554,0,9,Chon Fla,1
4617_01,Earth,0,F/866/S,TRAPPIST-1e,53,0,19,81,85,768,489,Joycey Toddleton,0
4620_01,Earth,1,G/757/S,TRAPPIST-1e,46,0,0,0,0,0,0,Evey Heney,0
4621_01,Mars,0,E/289/P,TRAPPIST-1e,28,0,0,79,2003,0,0,Nios Jaflé,1
4622_01,Earth,1,G/753/P,55 Cancri e,25,0,0,0,0,0,0,Viviay Humphreyes,1
4623_01,Europa,0,C/146/P,PSO J318.5-22,34,1,0,,21,7,16,Sadrix Repumparte,1
4624_01,Mars,0,F/868/S,TRAPPIST-1e,58,0,1246,0,66,36,0,Giamon Gelle,0
4625_01,Europa,0,B/183/S,TRAPPIST-1e,31,0,0,2520,1,1,0,Mothab Ineedeve,1
4625_02,Europa,1,B/183/S,55 Cancri e,24,0,0,0,0,0,0,Naosa Ineedeve,1
4625_03,Europa,0,,TRAPPIST-1e,52,0,0,3275,111,51,18,Shaton Ineedeve,1
4625_04,Europa,1,B/183/S,55 Cancri e,25,0,0,0,0,0,0,Auvara Ineedeve,1
4625_05,Europa,1,B/183/S,TRAPPIST-1e,17,0,0,0,0,0,0,Azharga Ineedeve,1
4625_06,,0,B/183/S,TRAPPIST-1e,27,0,0,453,137,1331,1660,Sabih Ineedeve,0
4625_07,Europa,1,B/183/S,55 Cancri e,29,0,0,0,0,0,0,Sadiram Ineedeve,1
4628_01,Europa,0,C/175/S,TRAPPIST-1e,45,0,0,7484,465,14,610,Murzima Freednal,1
4630_01,Earth,0,F/870/S,PSO J318.5-22,28,0,0,18,0,0,674,Jona Dukertyler,1
4631_01,Europa,1,C/147/P,55 Cancri e,25,0,0,0,,0,0,Asellum Calazy,1
4632_01,Europa,1,C/176/S,TRAPPIST-1e,57,0,0,0,0,0,0,Bellus Dightent,1
4632_02,Europa,1,C/176/S,TRAPPIST-1e,68,0,0,0,0,0,0,Azhasim Dightent,1
4632_03,Europa,0,C/176/S,55 Cancri e,26,0,0,431,28,10941,26,Cellus Dightent,0
4632_04,Europa,0,C/176/S,TRAPPIST-1e,52,0,2,364,0,2144,1804,Alraium Syncepul,0
4632_05,Europa,0,C/176/S,,36,0,0,551,0,5270,22,Ankabih Dightent,0
4633_01,Earth,0,G/754/P,PSO J318.5-22,41,0,454,297,0,2,0,Glenna Gallard,0
4634_01,Earth,0,E/299/S,TRAPPIST-1e,14,0,514,0,392,0,0,Elindy Gilleyons,0
4635_01,Earth,1,G/755/P,PSO J318.5-22,16,0,0,0,0,0,0,Delley Pearsalason,1
4637_01,Mars,0,,TRAPPIST-1e,24,0,672,0,501,0,,Tark Ches,0
4638_01,Europa,0,B/153/P,TRAPPIST-1e,62,1,0,1633,0,1742,0,Salas Asticit,1
4640_01,Earth,0,G/760/S,55 Cancri e,26,0,595,84,0,0,131,Sharie Englas,1
4641_01,Earth,0,F/871/S,TRAPPIST-1e,45,0,65,63,3,713,27,Vanie Peter,0
4642_01,Europa,0,C/178/S,TRAPPIST-1e,41,0,0,412,0,4030,0,Sadach Cluted,0
4643_01,Earth,0,F/947/P,TRAPPIST-1e,36,0,,724,0,0,0,Sandie Goodson,1
4644_01,Earth,0,F/872/S,55 Cancri e,13,0,8,1385,1445,250,8,Juliey Fultz,1
4645_01,Europa,0,B/184/S,TRAPPIST-1e,48,0,0,9633,0,1,2,Aton Bacistion,1
4645_02,Europa,1,B/184/S,TRAPPIST-1e,,0,0,0,0,0,0,Okula Bacistion,1
4646_01,Earth,0,F/873/S,PSO J318.5-22,22,0,141,16,0,177,336,Pennie Mcgoway,1
4648_01,,0,F/874/S,TRAPPIST-1e,39,0,290,0,84,266,0,Wardan Shephendery,1
4649_01,Earth,0,E/290/P,TRAPPIST-1e,45,0,1399,226,0,0,0,Erina Prickmantes,0
4650_01,Earth,0,G/762/S,TRAPPIST-1e,42,0,84,323,0,1251,120,Eddiey Kramosley,0
4651_01,Europa,0,C/179/S,TRAPPIST-1e,33,0,0,7039,0,902,405,Aludram Dectory,1
4652_01,Earth,0,,TRAPPIST-1e,27,0,0,89,874,34,0,Sta Robins,1
4653_01,Earth,0,E/302/S,,47,0,0,370,0,380,38,Claine Fowlaney,0
4654_01,Europa,1,E/291/P,TRAPPIST-1e,20,0,0,0,0,0,0,Hamelik Witeronfus,1
4655_01,Europa,1,B/154/P,55 Cancri e,32,0,0,0,0,0,0,Ainkard Seflock,1
4655_02,,1,B/154/P,TRAPPIST-1e,54,0,0,0,0,0,0,Rotan Seflock,1
4656_01,Earth,0,F/875/S,TRAPPIST-1e,23,0,0,1125,0,,993,Alvira Miranciash,0
4656_02,Earth,0,G/763/S,TRAPPIST-1e,9,0,0,0,0,0,0,Vanney Miranciash,0
4657_01,Earth,0,G/756/P,TRAPPIST-1e,17,0,372,0,477,0,0,Prilly Jacostarks,0
4658_01,Europa,0,D/147/S,TRAPPIST-1e,26,0,0,823,0,1821,1508,Taurah Bradiary,0
4658_02,Europa,0,D/147/S,TRAPPIST-1e,38,0,0,93,0,0,7303,Ruchban Bradiary,0
4659_01,Earth,0,F/876/S,TRAPPIST-1e,24,0,703,0,0,0,0,Mael Hayerson,0
4661_01,Earth,0,F/948/P,,30,0,77,2325,5,117,1,Mamina Moodman,1
4661_02,Earth,1,G/757/P,55 Cancri e,2,0,0,0,0,0,0,Sharie Moodman,0
4661_03,Earth,1,G/757/P,TRAPPIST-1e,4,0,0,0,0,0,0,Fery Walston,1
4661_04,Earth,1,G/757/P,TRAPPIST-1e,9,0,0,0,0,0,0,Denne Moodman,0
4661_05,Earth,0,F/948/P,TRAPPIST-1e,30,0,0,0,3,3434,0,Lison Mayson,0
4661_06,Earth,1,G/757/P,TRAPPIST-1e,5,0,0,0,0,,0,Idace Moodman,0
4661_07,Earth,0,G/757/P,TRAPPIST-1e,2,,0,0,0,0,0,Ianna Moodman,0
4662_01,Europa,0,C/148/P,TRAPPIST-1e,32,0,45,985,0,0,6803,Dirk Uningably,0
4662_02,Europa,1,C/148/P,,53,0,0,0,0,0,0,Batares Uningably,1
4662_03,Europa,0,,TRAPPIST-1e,46,0,0,3856,0,1,312,Dyonium Ingwhed,1
4663_01,Earth,1,G/765/S,TRAPPIST-1e,2,0,0,0,0,0,0,Lonna Cartez,1
4663_02,Earth,1,G/765/S,TRAPPIST-1e,1,0,0,0,0,0,0,Dia Cartez,1
4663_03,Earth,1,G/765/S,TRAPPIST-1e,11,0,0,0,0,0,0,Nelsie Roachoanand,1
4663_04,Earth,0,G/765/S,55 Cancri e,3,0,0,0,0,0,0,Isa Cartez,1
4663_05,Earth,1,G/765/S,TRAPPIST-1e,33,0,0,0,0,0,0,Eilace Cartez,1
4663_06,Earth,1,G/765/S,55 Cancri e,3,0,0,0,0,0,0,Bobina Cartez,1
4664_01,Earth,0,E/303/S,TRAPPIST-1e,38,0,182,776,3,33,0,Weney Braymon,0
4665_01,Earth,1,G/758/P,PSO J318.5-22,21,0,0,0,0,0,0,Bettie Rickson,0
4667_01,Earth,1,,TRAPPIST-1e,41,0,0,0,0,0,0,Dian Sextones,1
4668_01,Europa,1,C/180/S,55 Cancri e,64,0,0,0,0,0,0,Syrmion Scerodbox,1
4668_02,Europa,1,C/180/S,55 Cancri e,27,1,0,0,0,0,0,Sadrus Scerodbox,1
4672_01,Earth,1,G/759/P,55 Cancri e,41,0,0,,,0,0,Billey Byerson,0
4673_01,Earth,0,F/950/P,,19,0,35,2,481,121,,Willy Dicksons,0
4676_01,Earth,0,G/760/P,TRAPPIST-1e,42,0,0,0,1677,65,62,Andie Campson,1
4677_01,Europa,0,C/150/P,55 Cancri e,30,0,0,4066,0,544,1272,Skatzn Obeaded,0
4678_01,Earth,0,F/951/P,TRAPPIST-1e,38,0,183,203,0,110,374,Sonnie Mcleaney,0
4679_01,Europa,0,C/181/S,TRAPPIST-1e,63,0,0,4579,1,1006,2084,Zaviton Iniouser,1
4680_01,Mars,0,D/155/P,TRAPPIST-1e,17,0,,0,38,0,2,Dakes Colte,0
4680_02,Mars,1,F/952/P,TRAPPIST-1e,2,0,0,0,0,0,0,Watros Colte,1
4680_03,Mars,,F/952/P,TRAPPIST-1e,19,0,0,0,0,0,0,,1
4680_04,Mars,0,D/155/P,TRAPPIST-1e,37,0,1144,4,34,0,0,Meass Colte,0
4684_01,Mars,0,F/878/S,TRAPPIST-1e,50,0,225,0,796,107,0,Halesh Tirte,1
4686_01,Earth,0,G/768/S,TRAPPIST-1e,38,0,0,172,615,0,0,Fany Russon,1
4689_01,Europa,0,C/182/S,TRAPPIST-1e,28,1,0,3119,0,1404,366,Stra Persoffly,1
4690_01,Europa,1,B/156/P,TRAPPIST-1e,35,0,0,0,0,0,0,Mediah Dishocatal,1
4690_02,Europa,0,,TRAPPIST-1e,27,0,14327,1487,0,1,0,Tope Dishocatal,0
4691_01,Earth,0,G/769/S,TRAPPIST-1e,15,0,0,7,0,749,0,Fayey Buckentry,0
4693_01,Europa,0,B/186/S,TRAPPIST-1e,29,1,0,920,0,2052,3687,Atrino Rewmid,0
4693_02,Europa,1,B/186/S,55 Cancri e,65,0,0,0,0,0,0,Schird Rewmid,1
4694_01,Earth,0,F/881/S,55 Cancri e,27,0,0,630,0,71,0,Stald Freder,1
4695_01,Mars,0,F/882/S,TRAPPIST-1e,0,0,0,0,0,0,0,Cobix Snoff,1
4695_02,Mars,0,F/882/S,TRAPPIST-1e,21,0,3148,0,1,0,0,Wifts Snoff,0
4695_03,Mars,1,F/882/S,TRAPPIST-1e,19,0,0,0,0,0,0,Whex Snoff,1
4696_01,Mars,1,F/883/S,TRAPPIST-1e,39,0,0,0,0,0,0,Gice Bre,1
4699_01,Earth,0,F/955/P,55 Cancri e,60,0,0,0,0,0,,Tammyl Roses,0
4704_01,Europa,0,D/156/P,55 Cancri e,30,0,818,44,2,2956,2311,Grafi Grentual,0
4706_01,Earth,1,G/762/P,TRAPPIST-1e,30,0,0,0,0,0,0,Andra Medington,0
4706_02,Earth,1,G/762/P,TRAPPIST-1e,40,0,0,0,0,0,0,Verney Medington,1
4708_01,Mars,0,E/304/S,TRAPPIST-1e,26,0,0,25,13,11,998,,0
4709_01,Earth,0,F/957/P,55 Cancri e,38,0,2614,0,103,0,0,Terrie Morelly,0
4710_01,Mars,0,F/958/P,TRAPPIST-1e,22,0,130,15,2454,0,0,Lift Cread,1
4710_02,Mars,0,E/293/P,TRAPPIST-1e,,0,179,0,1805,131,0,Crunde Cread,0
4711_01,Mars,0,F/959/P,TRAPPIST-1e,65,0,1420,0,84,0,0,Duckes Datte,0
4712_01,Earth,1,G/764/P,PSO J318.5-22,61,0,0,0,0,0,0,Nichad Vinozarks,1
4713_01,Earth,0,F/885/S,TRAPPIST-1e,20,0,0,0,111,39,1094,Lorian Flemaney,0
4714_01,Earth,1,G/765/P,TRAPPIST-1e,24,0,0,0,0,0,0,Roydo Mayson,0
4717_01,Earth,1,G/766/P,TRAPPIST-1e,16,0,0,0,0,0,0,Jerrye Hayder,0
4719_01,Mars,1,E/305/S,TRAPPIST-1e,35,0,0,,0,0,0,Cakers Bra,1
4720_01,Earth,0,F/887/S,TRAPPIST-1e,21,0,0,681,51,131,1,Maya Lardy,1
4721_01,Earth,1,G/771/S,TRAPPIST-1e,23,0,0,0,0,0,0,Alancy Santry,1
4723_01,Earth,0,F/888/S,55 Cancri e,17,0,0,262,0,0,502,Myrace Savaraldez,1
4723_02,Earth,0,F/888/S,PSO J318.5-22,24,0,154,7,241,213,453,Gabrin Savaraldez,0
4725_01,Earth,0,G/767/P,55 Cancri e,27,0,866,0,0,0,23,Leony Georgasey,0
4726_01,Europa,0,C/187/S,TRAPPIST-1e,26,0,0,1910,0,1777,,Eltais Inghtal,1
4726_02,Europa,0,C/187/S,55 Cancri e,26,0,0,3452,0,4,1960,Korneb Praugnox,1
4726_03,Europa,0,C/187/S,TRAPPIST-1e,20,0,0,3,0,1271,2630,,1
4726_04,Europa,1,C/187/S,TRAPPIST-1e,28,0,0,0,0,0,0,Hekabih Praugnox,1
4726_05,Europa,0,C/187/S,TRAPPIST-1e,37,0,8,21,0,56,2167,Arraiam Inghtal,1
4728_01,Mars,0,F/889/S,TRAPPIST-1e,23,0,706,0,0,0,583,Gorice Curle,0
4728_02,Mars,1,F/889/S,,49,0,,0,0,0,0,Galowl Curle,1
4730_01,Europa,0,B/158/P,,50,0,0,1338,0,40,6178,Tabiton Earmeter,0
4732_01,Europa,1,C/151/P,TRAPPIST-1e,4,0,0,,0,0,0,Thabius Slavested,1
4732_02,Europa,1,C/151/P,TRAPPIST-1e,32,0,0,0,0,0,0,Hallux Slavested,1
4732_03,Europa,0,C/151/P,TRAPPIST-1e,44,0,0,0,0,0,0,Okula Slavested,1
4733_01,Earth,0,E/294/P,TRAPPIST-1e,20,0,962,0,4581,105,0,Sonald Corman,1
4738_01,Mars,0,F/893/S,TRAPPIST-1e,30,0,531,807,35,200,0,Suls Pread,0
4738_02,Mars,0,F/893/S,TRAPPIST-1e,29,0,574,0,4940,1831,2,Hocks Pread,0
4739_01,Earth,0,G/773/S,TRAPPIST-1e,22,0,37,3,0,305,581,Mon Marson,1
4741_01,Mars,1,F/961/P,TRAPPIST-1e,35,0,0,0,0,0,0,Wheal Bau,1
4741_02,Mars,0,F/961/P,55 Cancri e,0,,0,0,0,0,0,Chal Bau,1
4741_03,Mars,,F/961/P,TRAPPIST-1e,6,0,0,0,0,0,0,Oslos Bau,1
4743_01,Europa,0,E/306/S,TRAPPIST-1e,38,0,0,4504,0,13,302,Suhaion Ametic,1
4744_01,Europa,0,C/152/P,TRAPPIST-1e,34,0,0,48,2067,3,6,Alino Ingent,1
4744_02,Europa,1,C/152/P,55 Cancri e,34,0,0,0,0,0,0,Sulaton Ingent,1
4746_01,Earth,0,G/775/S,TRAPPIST-1e,,0,282,8,337,0,0,Eristy Joynewtonks,0
4748_01,Mars,0,D/149/S,TRAPPIST-1e,53,0,204,142,380,38,1,Capies Chene,0
4750_01,Europa,0,A/57/S,TRAPPIST-1e,28,0,0,395,118,14,1647,Sheratz Asolipery,0
4750_02,Europa,0,A/57/S,TRAPPIST-1e,31,0,0,1382,0,1795,588,Hekab Asolipery,0
4752_01,Mars,0,F/964/P,PSO J318.5-22,56,0,233,0,1356,0,171,Terek Knike,0
4753_01,Mars,0,F/895/S,TRAPPIST-1e,36,0,850,,454,0,0,Rafox Mele,0
4754_01,Earth,0,E/307/S,55 Cancri e,30,0,25,245,198,2,321,Lorian Milton,0
4755_01,Mars,1,F/965/P,TRAPPIST-1e,32,0,0,0,0,0,0,,1
4756_01,Europa,1,C/188/S,55 Cancri e,44,,0,0,0,0,0,Maasyma Gealloyalt,1
4756_02,Europa,1,C/188/S,55 Cancri e,54,0,0,0,,0,0,Beidus Gealloyalt,1
4757_01,Earth,0,F/896/S,TRAPPIST-1e,24,0,185,0,476,1810,53,Tanley Mirandry,0
4758_01,Earth,0,F/966/P,TRAPPIST-1e,44,0,248,0,0,0,623,Luzel Woody,0
4759_01,Earth,0,F/897/S,TRAPPIST-1e,25,0,0,3,23,693,0,Heila Davens,0
4762_01,Mars,1,F/968/P,TRAPPIST-1e,35,0,0,0,0,0,0,Wealke Opie,1
4763_01,Mars,0,F/969/P,TRAPPIST-1e,29,0,298,0,888,5,0,Spikes Dutty,1
4764_01,Earth,0,E/308/S,TRAPPIST-1e,22,0,0,669,121,0,56,Faithy Bookerson,1
4769_01,Earth,1,G/776/S,TRAPPIST-1e,22,0,0,0,0,0,0,Dawne Moodman,1
4770_01,Earth,0,F/900/S,55 Cancri e,22,0,0,509,2,8,74,Elany Stantiagord,1
4770_02,Earth,1,F/900/S,PSO J318.5-22,18,0,0,0,0,0,0,Joyn Stantiagord,1
4772_01,Earth,0,F/971/P,55 Cancri e,22,0,256,0,0,0,373,Coley Shephendry,0
4773_01,Earth,0,G/777/S,,52,0,935,779,0,0,0,Therta Sancasey,1
4774_01,Mars,1,F/972/P,TRAPPIST-1e,0,0,0,0,0,0,0,Siese Perty,1
4774_02,Mars,1,F/972/P,TRAPPIST-1e,1,0,0,0,0,0,0,Gers Creke,1
4774_03,Mars,0,F/972/P,TRAPPIST-1e,34,0,2130,0,1,1,0,Wins Perty,0
4774_04,Mars,1,F/972/P,TRAPPIST-1e,6,0,0,0,0,0,0,Gicks Perty,1
4775_01,Earth,0,G/778/S,TRAPPIST-1e,22,0,123,1,660,0,0,Willy Fultz,1
4777_01,Earth,1,G/779/S,TRAPPIST-1e,31,0,0,0,0,0,0,Chary Munozaley,1
4778_01,Europa,0,A/58/S,TRAPPIST-1e,31,0,588,1261,0,228,6,Furus Skenginne,0
4780_01,Mars,0,E/309/S,TRAPPIST-1e,20,0,845,0,46,123,0,Hont Teake,0
4780_02,Mars,1,E/309/S,TRAPPIST-1e,25,0,0,0,0,0,0,Ranutz Teake,1
